Gamma9		FinFly Net	2014-03-02 01:00:00	2017-03-04 01:00:00		163898	
Gamma9		FinFly USB	2014-03-02 01:00:00	2017-03-04 01:00:00		4620	
Gamma9		FinFly Web	2014-03-02 01:00:00	2017-03-04 01:00:00		36600	
Gamma9		FinIntrusion Kit	2014-03-02 01:00:00	2017-03-04 01:00:00		30600	
Gamma9		FinUSB Suite	2014-03-02 01:00:00	2017-03-04 01:00:00		13080	
Gamma9		FinSpy	2014-03-02 01:00:00	2017-03-04 01:00:00	Base license	156000	
Gamma9		FinSpy Mobile	2014-03-02 01:00:00	2017-03-04 01:00:00	Base license	156000	
4599A7D0	Qatar SSB	FinSpy	2010-10-24 00:00:00	2011-10-26 00:00:00	Base license + 10 targets + 5 agents	236400	Yes
4599A7D0	Qatar SSB	FinUSB Suite	2010-11-07 00:00:00	2011-11-22 00:00:00		13080	Yes
4599A7D0	Qatar SSB	FinFly USB	2010-10-24 00:00:00	2011-10-26 00:00:00		4620	Yes
4599A7D0	Qatar SSB	FinUSB Suite	2010-11-07 01:00:00	2012-11-22 01:00:00		13080	Yes
4599A7D0	Qatar SSB	FinSpy	2010-11-07 01:00:00	2012-11-22 01:00:00	Base license	156000	Yes
4599A7D0	Qatar SSB	FinSpy	2010-10-24 02:00:00	2012-10-26 02:00:00	Base license + 150 targets + 5 agents	666000	Yes
4599A7D0	Qatar SSB	FinUSB Suite	2010-11-07 01:00:00	2012-11-22 01:00:00		13080	Yes
4599A7D0	Qatar SSB	FinFly USB	2010-10-24 02:00:00	2012-10-26 02:00:00		4620	Yes
4599A7D0	Qatar SSB	FinSpy	2012-10-24 02:00:00	2014-04-25 02:00:00	Base license + 150 targets + 5 agents	666000	
4599A7D0	Qatar SSB	FinUSB Suite	2012-11-07 01:00:00	2014-04-25 02:00:00		13080	
4599A7D0	Qatar SSB	FinFly USB	2012-10-24 02:00:00	2014-04-25 02:00:00		4620	
F6F202EA		FinUSB Suite	2010-01-14 01:00:00	2011-09-30 02:00:00		13080	
F6F202EA		FinSpy	2010-01-29 01:00:00	2011-09-30 02:00:00	Base license + 30 targets + 2 agents	295800	
F6F202EA		FinFly USB	2010-01-29 01:00:00	2011-09-30 02:00:00		4620	
F6F202EA		FinFly LAN	2010-01-14 01:00:00	2011-09-30 02:00:00		32580	
F6F202EA		FinIntrusion Kit	2010-03-30 02:00:00	2011-09-30 02:00:00		30600	
1E65145B		FinUSB Suite	2010-03-27 00:00:00	2011-04-01 00:00:00		13080	Yes
1E65145B		FinFireWire	2011-02-26 00:00:00	2012-03-01 00:00:00		13080	Yes
1E65145B		FinFireWire	2011-02-26 00:00:00	2012-03-01 00:00:00		13080	Yes
1E65145B		FinFireWire	2011-02-26 00:00:00	2012-03-01 00:00:00		13080	Yes
1E65145B		FinFireWire	2012-05-14 02:00:00	2014-05-16 02:00:00		13080	Yes
1E65145B		FinFireWire	2012-05-14 02:00:00	2014-05-16 02:00:00		13080	Yes
